,estacion,sentido,hora,categoria,cantidad
9570,ANDES,BOG-CHI,3,VI,9
9571,ANDES,BOG-CHI,4,VI,17
9572,ANDES,BOG-CHI,5,VI,29
9573,ANDES,BOG-CHI,6,VI,17
9574,ANDES,BOG-CHI,7,VI,12
9575,ANDES,BOG-CHI,8,VI,10
9576,ANDES,BOG-CHI,9,VI,20
9577,ANDES,BOG-CHI,10,VI,10
9578,ANDES,BOG-CHI,11,VI,21
9579,ANDES,BOG-CHI,12,VI,23
9580,ANDES,BOG-CHI,13,VI,17
9581,ANDES,BOG-CHI,14,VI,22
9582,ANDES,BOG-CHI,15,VI,27
9583,ANDES,BOG-CHI,16,VI,34
9584,ANDES,BOG-CHI,17,VI,24
9585,ANDES,BOG-CHI,18,VI,11
9586,ANDES,BOG-CHI,19,VI,21
9587,ANDES,BOG-CHI,20,VI,16
9588,ANDES,BOG-CHI,21,VI,10
9589,ANDES,BOG-CHI,22,VI,11
9590,ANDES,BOG-CHI,23,VI,9
9591,ANDES,BOG-CHI,0,VII,28
9592,ANDES,BOG-CHI,1,VII,21
9593,ANDES,BOG-CHI,2,VII,14
9594,ANDES,BOG-CHI,3,VII,21
9595,ANDES,BOG-CHI,4,VII,45
9596,ANDES,BOG-CHI,5,VII,52
9597,ANDES,BOG-CHI,6,VII,24
9598,ANDES,BOG-CHI,7,VII,10
9599,ANDES,BOG-CHI,8,VII,13
9600,ANDES,BOG-CHI,9,VII,19
9601,ANDES,BOG-CHI,10,VII,33
9602,ANDES,BOG-CHI,11,VII,27
9603,ANDES,BOG-CHI,12,VII,43
9604,ANDES,BOG-CHI,13,VII,43
9605,ANDES,BOG-CHI,14,VII,31
9606,ANDES,BOG-CHI,15,VII,55
9607,ANDES,BOG-CHI,16,VII,41
9608,ANDES,BOG-CHI,17,VII,38
9609,ANDES,BOG-CHI,18,VII,20
9610,ANDES,BOG-CHI,19,VII,32
9611,ANDES,BOG-CHI,20,VII,32
9612,ANDES,BOG-CHI,21,VII,21
9613,ANDES,BOG-CHI,22,VII,18
9614,ANDES,BOG-CHI,23,VII,17
9615,FUSCA,BOG-CHI,1,I,1
9616,FUSCA,BOG-CHI,4,I,9
9617,FUSCA,BOG-CHI,5,I,74
9618,FUSCA,BOG-CHI,6,I,238
9619,FUSCA,BOG-CHI,7,I,268
9620,FUSCA,BOG-CHI,8,I,224
9621,FUSCA,BOG-CHI,9,I,180
9622,FUSCA,BOG-CHI,10,I,123
9623,FUSCA,BOG-CHI,11,I,135
9624,FUSCA,BOG-CHI,12,I,163
9625,FUSCA,BOG-CHI,13,I,179
9626,FUSCA,BOG-CHI,14,I,266
9627,FUSCA,BOG-CHI,15,I,303
9628,FUSCA,BOG-CHI,16,I,234
9629,FUSCA,BOG-CHI,17,I,189
9630,FUSCA,BOG-CHI,18,I,172
9631,FUSCA,BOG-CHI,19,I,102
9632,FUSCA,BOG-CHI,20,I,97
9633,FUSCA,BOG-CHI,21,I,29
9634,FUSCA,BOG-CHI,22,I,21
9635,FUSCA,BOG-CHI,23,I,5
9636,FUSCA,BOG-CHI,5,II,7
9637,FUSCA,BOG-CHI,6,II,11
9638,FUSCA,BOG-CHI,7,II,5
9639,FUSCA,BOG-CHI,8,II,2
9640,FUSCA,BOG-CHI,10,II,1
9641,FUSCA,BOG-CHI,12,II,2
9642,FUSCA,BOG-CHI,13,II,3
9643,FUSCA,BOG-CHI,14,II,12
9644,FUSCA,BOG-CHI,15,II,12
9645,FUSCA,BOG-CHI,16,II,6
9646,FUSCA,BOG-CHI,17,II,2
9647,FUSCA,BOG-CHI,18,II,2
9648,FUSCA,BOG-CHI,21,II,1
9649,FUSCA,BOG-CHI,3,III,1
9650,FUSCA,BOG-CHI,5,III,2
9651,FUSCA,BOG-CHI,6,III,6
9652,FUSCA,BOG-CHI,7,III,6
9653,FUSCA,BOG-CHI,8,III,6
9654,FUSCA,BOG-CHI,9,III,2
9655,FUSCA,BOG-CHI,10,III,7
9656,FUSCA,BOG-CHI,11,III,3
9657,FUSCA,BOG-CHI,12,III,3
9658,FUSCA,BOG-CHI,13,III,3
9659,FUSCA,BOG-CHI,14,III,8
9660,FUSCA,BOG-CHI,15,III,3
9661,FUSCA,BOG-CHI,16,III,2
9662,FUSCA,BOG-CHI,17,III,6
9663,FUSCA,BOG-CHI,18,III,2
9664,FUSCA,BOG-CHI,19,III,3
9665,FUSCA,BOG-CHI,20,III,2
9666,FUSCA,BOG-CHI,21,III,1
9667,FUSCA,BOG-CHI,22,III,1
9668,FUSCA,BOG-CHI,23,III,1
9669,FUSCA,BOG-CHI,3,IV,2
9670,FUSCA,BOG-CHI,5,IV,6
9671,FUSCA,BOG-CHI,6,IV,14
9672,FUSCA,BOG-CHI,7,IV,2
9673,FUSCA,BOG-CHI,8,IV,3
9674,FUSCA,BOG-CHI,9,IV,4
9675,FUSCA,BOG-CHI,10,IV,4
9676,FUSCA,BOG-CHI,11,IV,5
9677,FUSCA,BOG-CHI,12,IV,2
9678,FUSCA,BOG-CHI,13,IV,1
9679,FUSCA,BOG-CHI,14,IV,5
9680,FUSCA,BOG-CHI,15,IV,2
9681,FUSCA,BOG-CHI,16,IV,6
9682,FUSCA,BOG-CHI,17,IV,1
9683,FUSCA,BOG-CHI,18,IV,1
9684,FUSCA,BOG-CHI,19,IV,2
9685,FUSCA,BOG-CHI,23,IV,1
9686,FUSCA,BOG-CHI,0,V,1
9687,FUSCA,BOG-CHI,5,V,2
9688,FUSCA,BOG-CHI,7,V,1
9689,FUSCA,BOG-CHI,10,V,1
9690,FUSCA,BOG-CHI,14,V,1
9691,FUSCA,BOG-CHI,17,VII,1
9692,FUSCA,BOG-CHI,22,VII,1
9693,UNISABANA,BOG-CHI,0,V,1
9694,UNISABANA,BOG-CHI,1,V,2
9695,UNISABANA,BOG-CHI,2,V,2
9696,UNISABANA,BOG-CHI,3,V,2
9697,UNISABANA,BOG-CHI,4,V,4
9698,UNISABANA,BOG-CHI,5,V,5
9699,UNISABANA,BOG-CHI,6,V,8
9700,UNISABANA,BOG-CHI,8,V,6
9701,UNISABANA,BOG-CHI,9,V,7
9702,UNISABANA,BOG-CHI,10,V,8
9703,UNISABANA,BOG-CHI,11,V,10
9704,UNISABANA,BOG-CHI,12,V,6
9705,UNISABANA,BOG-CHI,13,V,2
9706,UNISABANA,BOG-CHI,14,V,6
9707,UNISABANA,BOG-CHI,15,V,8
9708,UNISABANA,BOG-CHI,16,V,3
9709,UNISABANA,BOG-CHI,17,V,6
9710,UNISABANA,BOG-CHI,18,V,1
9711,UNISABANA,BOG-CHI,19,V,2
9712,UNISABANA,BOG-CHI,20,V,5
9713,UNISABANA,BOG-CHI,21,V,5
9714,UNISABANA,BOG-CHI,2,VI,4
9715,UNISABANA,BOG-CHI,3,VI,2
9716,UNISABANA,BOG-CHI,5,VI,3
9717,UNISABANA,BOG-CHI,6,VI,1
9718,UNISABANA,BOG-CHI,7,VI,3
9719,UNISABANA,BOG-CHI,9,VI,2
9720,UNISABANA,BOG-CHI,11,VI,4
9721,UNISABANA,BOG-CHI,12,VI,8
9722,UNISABANA,BOG-CHI,13,VI,3
9723,UNISABANA,BOG-CHI,14,VI,3
9724,UNISABANA,BOG-CHI,15,VI,5
9725,UNISABANA,BOG-CHI,16,VI,4
9726,UNISABANA,BOG-CHI,17,VI,1
9727,UNISABANA,BOG-CHI,18,VI,2
9728,UNISABANA,BOG-CHI,20,VI,3
9729,UNISABANA,BOG-CHI,21,VI,3
9730,UNISABANA,BOG-CHI,22,VI,1
9731,UNISABANA,BOG-CHI,0,VII,1
9732,UNISABANA,BOG-CHI,2,VII,1
9733,UNISABANA,BOG-CHI,3,VII,4
9734,UNISABANA,BOG-CHI,4,VII,1
9735,UNISABANA,BOG-CHI,5,VII,3
9736,UNISABANA,BOG-CHI,6,VII,1
9737,UNISABANA,BOG-CHI,8,VII,3
9738,UNISABANA,BOG-CHI,9,VII,9
9739,UNISABANA,BOG-CHI,10,VII,2
9740,UNISABANA,BOG-CHI,11,VII,2
9741,UNISABANA,BOG-CHI,12,VII,7
9742,UNISABANA,BOG-CHI,13,VII,6
9743,UNISABANA,BOG-CHI,14,VII,3
9744,UNISABANA,BOG-CHI,15,VII,3
9745,UNISABANA,BOG-CHI,16,VII,3
9746,UNISABANA,BOG-CHI,17,VII,1
9747,UNISABANA,BOG-CHI,18,VII,4
9748,UNISABANA,BOG-CHI,19,VII,3
9749,UNISABANA,BOG-CHI,20,VII,3
9750,UNISABANA,BOG-CHI,21,VII,3
9751,UNISABANA,BOG-CHI,22,VII,1
9752,UNISABANA,BOG-CHI,23,VII,2
9753,ANDES,BOG-CHI,0,I,140
9754,ANDES,BOG-CHI,1,I,63
9755,ANDES,BOG-CHI,2,I,45
9756,ANDES,BOG-CHI,3,I,90
9757,ANDES,BOG-CHI,4,I,265
9758,ANDES,BOG-CHI,5,I,1193
9759,ANDES,BOG-CHI,6,I,1707
9760,ANDES,BOG-CHI,7,I,824
9761,ANDES,BOG-CHI,8,I,1826
9762,ANDES,BOG-CHI,9,I,1887
9763,ANDES,BOG-CHI,10,I,1658
9764,ANDES,BOG-CHI,11,I,1449
9765,ANDES,BOG-CHI,12,I,1485
9766,ANDES,BOG-CHI,13,I,1444
9767,ANDES,BOG-CHI,14,I,1829
9768,ANDES,BOG-CHI,15,I,1895
9769,ANDES,BOG-CHI,16,I,1780
9770,ANDES,BOG-CHI,17,I,1662
9771,ANDES,BOG-CHI,18,I,1685
9772,ANDES,BOG-CHI,19,I,1675
9773,ANDES,BOG-CHI,20,I,1593
9774,ANDES,BOG-CHI,21,I,952
9775,ANDES,BOG-CHI,22,I,600
9776,ANDES,BOG-CHI,23,I,285
9777,ANDES,BOG-CHI,0,II,6
9778,ANDES,BOG-CHI,1,II,2
9779,ANDES,BOG-CHI,2,II,3
9780,ANDES,BOG-CHI,3,II,1
9781,ANDES,BOG-CHI,4,II,22
9782,ANDES,BOG-CHI,5,II,131
9783,ANDES,BOG-CHI,6,II,236
9784,ANDES,BOG-CHI,7,II,111
9785,ANDES,BOG-CHI,8,II,149
9786,ANDES,BOG-CHI,9,II,146
9787,ANDES,BOG-CHI,10,II,130
9788,ANDES,BOG-CHI,11,II,117
9789,ANDES,BOG-CHI,12,II,113
9790,ANDES,BOG-CHI,13,II,125
9791,ANDES,BOG-CHI,14,II,119
9792,ANDES,BOG-CHI,15,II,160
9793,ANDES,BOG-CHI,16,II,154
9794,ANDES,BOG-CHI,17,II,150
9795,ANDES,BOG-CHI,18,II,145
9796,ANDES,BOG-CHI,19,II,101
9797,ANDES,BOG-CHI,20,II,93
9798,ANDES,BOG-CHI,21,II,58
9799,ANDES,BOG-CHI,22,II,30
9800,ANDES,BOG-CHI,23,II,14
9801,ANDES,BOG-CHI,0,III,27
9802,ANDES,BOG-CHI,1,III,31
9803,ANDES,BOG-CHI,2,III,38
9804,ANDES,BOG-CHI,3,III,35
9805,ANDES,BOG-CHI,4,III,59
9806,ANDES,BOG-CHI,5,III,114
9807,ANDES,BOG-CHI,6,III,103
9808,ANDES,BOG-CHI,7,III,56
9809,ANDES,BOG-CHI,8,III,144
9810,ANDES,BOG-CHI,9,III,115
9811,ANDES,BOG-CHI,10,III,109
9812,ANDES,BOG-CHI,11,III,139
9813,ANDES,BOG-CHI,12,III,130
9814,ANDES,BOG-CHI,13,III,98
9815,ANDES,BOG-CHI,14,III,120
9816,ANDES,BOG-CHI,15,III,129
9817,ANDES,BOG-CHI,16,III,127
9818,ANDES,BOG-CHI,17,III,86
9819,ANDES,BOG-CHI,18,III,80
9820,ANDES,BOG-CHI,19,III,88
9821,ANDES,BOG-CHI,20,III,64
9822,ANDES,BOG-CHI,21,III,51
9823,ANDES,BOG-CHI,22,III,64
9824,ANDES,BOG-CHI,23,III,53
9825,ANDES,BOG-CHI,0,IV,16
9826,ANDES,BOG-CHI,1,IV,9
9827,ANDES,BOG-CHI,2,IV,9
9828,ANDES,BOG-CHI,3,IV,22
9829,ANDES,BOG-CHI,4,IV,31
9830,ANDES,BOG-CHI,5,IV,56
9831,ANDES,BOG-CHI,6,IV,42
9832,ANDES,BOG-CHI,7,IV,7
9833,ANDES,BOG-CHI,8,IV,27
9834,ANDES,BOG-CHI,9,IV,41
9835,ANDES,BOG-CHI,10,IV,43
9836,ANDES,BOG-CHI,11,IV,45
9837,ANDES,BOG-CHI,12,IV,51
9838,ANDES,BOG-CHI,13,IV,40
9839,ANDES,BOG-CHI,14,IV,38
9840,ANDES,BOG-CHI,15,IV,35
9841,ANDES,BOG-CHI,16,IV,63
9842,ANDES,BOG-CHI,17,IV,36
9843,ANDES,BOG-CHI,18,IV,24
9844,ANDES,BOG-CHI,19,IV,35
9845,ANDES,BOG-CHI,20,IV,40
9846,ANDES,BOG-CHI,21,IV,38
9847,ANDES,BOG-CHI,22,IV,16
9848,ANDES,BOG-CHI,23,IV,13
9849,ANDES,BOG-CHI,0,V,2
9850,ANDES,BOG-CHI,1,V,5
9851,ANDES,BOG-CHI,2,V,5
9852,ANDES,BOG-CHI,3,V,9
9853,ANDES,BOG-CHI,4,V,14
9854,ANDES,BOG-CHI,5,V,24
9855,ANDES,BOG-CHI,6,V,22
9856,ANDES,BOG-CHI,7,V,9
9857,ANDES,BOG-CHI,8,V,15
9858,ANDES,BOG-CHI,9,V,17
9859,ANDES,BOG-CHI,10,V,23
9860,ANDES,BOG-CHI,11,V,30
9861,ANDES,BOG-CHI,12,V,25
9862,ANDES,BOG-CHI,13,V,23
9863,ANDES,BOG-CHI,14,V,22
9864,ANDES,BOG-CHI,15,V,22
9865,ANDES,BOG-CHI,16,V,24
9866,ANDES,BOG-CHI,17,V,12
9867,ANDES,BOG-CHI,18,V,13
9868,ANDES,BOG-CHI,19,V,10
9869,ANDES,BOG-CHI,20,V,7
9870,ANDES,BOG-CHI,21,V,6
9871,ANDES,BOG-CHI,22,V,6
9872,ANDES,BOG-CHI,23,V,8
9873,ANDES,BOG-CHI,0,VI,14
9874,ANDES,BOG-CHI,1,VI,6
9875,ANDES,BOG-CHI,2,VI,9
9876,ANDES,BOG-CHI,3,VI,12
9877,ANDES,BOG-CHI,4,VI,18
9878,ANDES,BOG-CHI,5,VI,20
9879,ANDES,BOG-CHI,6,VI,11
9880,ANDES,BOG-CHI,7,VI,3
9881,ANDES,BOG-CHI,8,VI,14
9882,ANDES,BOG-CHI,9,VI,13
9883,ANDES,BOG-CHI,10,VI,20
9884,ANDES,BOG-CHI,11,VI,24
9885,ANDES,BOG-CHI,12,VI,28
9886,ANDES,BOG-CHI,13,VI,21
9887,ANDES,BOG-CHI,14,VI,19
9888,ANDES,BOG-CHI,15,VI,25
9889,ANDES,BOG-CHI,16,VI,25
9890,ANDES,BOG-CHI,17,VI,26
9891,ANDES,BOG-CHI,18,VI,12
9892,ANDES,BOG-CHI,19,VI,16
9893,ANDES,BOG-CHI,20,VI,22
9894,ANDES,BOG-CHI,21,VI,15
9895,ANDES,BOG-CHI,22,VI,13
9896,ANDES,BOG-CHI,23,VI,11
9897,ANDES,BOG-CHI,0,VII,30
9898,ANDES,BOG-CHI,1,VII,19
9899,ANDES,BOG-CHI,2,VII,19
9900,ANDES,BOG-CHI,3,VII,22
9901,ANDES,BOG-CHI,4,VII,46
9902,ANDES,BOG-CHI,5,VII,64
9903,ANDES,BOG-CHI,6,VII,27
9904,ANDES,BOG-CHI,7,VII,5
9905,ANDES,BOG-CHI,8,VII,18
9906,ANDES,BOG-CHI,9,VII,19
9907,ANDES,BOG-CHI,10,VII,22
9908,ANDES,BOG-CHI,11,VII,50
9909,ANDES,BOG-CHI,12,VII,33
9910,ANDES,BOG-CHI,13,VII,36
9911,ANDES,BOG-CHI,14,VII,28
9912,ANDES,BOG-CHI,15,VII,43
9913,ANDES,BOG-CHI,16,VII,35
9914,ANDES,BOG-CHI,17,VII,27
9915,ANDES,BOG-CHI,18,VII,16
9916,ANDES,BOG-CHI,19,VII,29
9917,ANDES,BOG-CHI,20,VII,25
9918,ANDES,BOG-CHI,21,VII,19
9919,ANDES,BOG-CHI,22,VII,20
9920,ANDES,BOG-CHI,23,VII,22
9921,FUSCA,BOG-CHI,0,I,2
9922,FUSCA,BOG-CHI,1,I,1
9923,FUSCA,BOG-CHI,2,I,1
9924,FUSCA,BOG-CHI,3,I,2
9925,FUSCA,BOG-CHI,4,I,7
9926,FUSCA,BOG-CHI,5,I,75
9927,FUSCA,BOG-CHI,6,I,241
9928,FUSCA,BOG-CHI,7,I,245
9929,FUSCA,BOG-CHI,8,I,354
9930,FUSCA,BOG-CHI,9,I,245
9931,FUSCA,BOG-CHI,10,I,166
9932,FUSCA,BOG-CHI,11,I,153
9933,FUSCA,BOG-CHI,12,I,153
9934,FUSCA,BOG-CHI,13,I,178
9935,FUSCA,BOG-CHI,14,I,282
9936,FUSCA,BOG-CHI,15,I,287
9937,FUSCA,BOG-CHI,16,I,202
9938,FUSCA,BOG-CHI,17,I,181
9939,FUSCA,BOG-CHI,18,I,181
9940,FUSCA,BOG-CHI,19,I,139
9941,FUSCA,BOG-CHI,20,I,92
9942,FUSCA,BOG-CHI,21,I,38
9943,FUSCA,BOG-CHI,22,I,24
9944,FUSCA,BOG-CHI,23,I,8
9945,FUSCA,BOG-CHI,5,II,8
9946,FUSCA,BOG-CHI,6,II,10
9947,FUSCA,BOG-CHI,7,II,4
9948,FUSCA,BOG-CHI,8,II,2
9949,FUSCA,BOG-CHI,9,II,1
9950,FUSCA,BOG-CHI,10,II,4
9951,FUSCA,BOG-CHI,12,II,1
9952,FUSCA,BOG-CHI,13,II,4
9953,FUSCA,BOG-CHI,14,II,8
9954,FUSCA,BOG-CHI,15,II,13
9955,FUSCA,BOG-CHI,16,II,4
9956,FUSCA,BOG-CHI,17,II,1
9957,FUSCA,BOG-CHI,18,II,1
9958,FUSCA,BOG-CHI,21,II,1
9959,FUSCA,BOG-CHI,5,III,3
9960,FUSCA,BOG-CHI,6,III,2
9961,FUSCA,BOG-CHI,7,III,6
9962,FUSCA,BOG-CHI,8,III,12
9963,FUSCA,BOG-CHI,9,III,11
9964,FUSCA,BOG-CHI,10,III,5
9965,FUSCA,BOG-CHI,11,III,8
9966,FUSCA,BOG-CHI,12,III,7
9967,FUSCA,BOG-CHI,13,III,4
9968,FUSCA,BOG-CHI,14,III,4
9969,FUSCA,BOG-CHI,15,III,2
9970,FUSCA,BOG-CHI,16,III,10
9971,FUSCA,BOG-CHI,17,III,7
9972,FUSCA,BOG-CHI,18,III,1
9973,FUSCA,BOG-CHI,19,III,3
9974,FUSCA,BOG-CHI,20,III,7
9975,FUSCA,BOG-CHI,23,III,1
9976,FUSCA,BOG-CHI,0,IV,1
9977,FUSCA,BOG-CHI,1,IV,1
9978,FUSCA,BOG-CHI,2,IV,1
9979,FUSCA,BOG-CHI,3,IV,2
9980,FUSCA,BOG-CHI,4,IV,2
9981,FUSCA,BOG-CHI,5,IV,3
9982,FUSCA,BOG-CHI,6,IV,10
9983,FUSCA,BOG-CHI,7,IV,3
9984,FUSCA,BOG-CHI,8,IV,2
9985,FUSCA,BOG-CHI,9,IV,7
9986,FUSCA,BOG-CHI,10,IV,6
9987,FUSCA,BOG-CHI,11,IV,1
9988,FUSCA,BOG-CHI,12,IV,3
9989,FUSCA,BOG-CHI,13,IV,3
9990,FUSCA,BOG-CHI,14,IV,3
9991,FUSCA,BOG-CHI,15,IV,2
9992,FUSCA,BOG-CHI,17,IV,4
9993,FUSCA,BOG-CHI,18,IV,1
9994,FUSCA,BOG-CHI,19,IV,2
9995,FUSCA,BOG-CHI,20,IV,1
9996,FUSCA,BOG-CHI,22,IV,1
9997,FUSCA,BOG-CHI,2,V,1
9998,FUSCA,BOG-CHI,4,V,2
9999,FUSCA,BOG-CHI,5,V,1
10000,FUSCA,BOG-CHI,6,V,1
10001,FUSCA,BOG-CHI,9,V,1
10002,FUSCA,BOG-CHI,10,V,1
10003,FUSCA,BOG-CHI,15,VI,1
10004,FUSCA,BOG-CHI,17,VII,1
10005,UNISABANA,BOG-CHI,0,V,2
10006,UNISABANA,BOG-CHI,1,V,1
10007,UNISABANA,BOG-CHI,5,V,10
10008,UNISABANA,BOG-CHI,6,V,3
10009,UNISABANA,BOG-CHI,8,V,8
10010,UNISABANA,BOG-CHI,9,V,5
10011,UNISABANA,BOG-CHI,10,V,3
10012,UNISABANA,BOG-CHI,11,V,3
10013,UNISABANA,BOG-CHI,12,V,6
10014,UNISABANA,BOG-CHI,14,V,5
10015,UNISABANA,BOG-CHI,15,V,4
10016,UNISABANA,BOG-CHI,16,V,6
10017,UNISABANA,BOG-CHI,17,V,1
10018,UNISABANA,BOG-CHI,18,V,3
10019,UNISABANA,BOG-CHI,19,V,1
10020,UNISABANA,BOG-CHI,20,V,5
10021,UNISABANA,BOG-CHI,21,V,5
10022,UNISABANA,BOG-CHI,22,V,1
10023,UNISABANA,BOG-CHI,23,V,1
10024,UNISABANA,BOG-CHI,0,VI,1
10025,UNISABANA,BOG-CHI,1,VI,2
10026,UNISABANA,BOG-CHI,2,VI,1
10027,UNISABANA,BOG-CHI,4,VI,2
10028,UNISABANA,BOG-CHI,5,VI,1
10029,UNISABANA,BOG-CHI,6,VI,2
10030,UNISABANA,BOG-CHI,7,VI,1
10031,UNISABANA,BOG-CHI,8,VI,4
10032,UNISABANA,BOG-CHI,9,VI,1
10033,UNISABANA,BOG-CHI,10,VI,2
10034,UNISABANA,BOG-CHI,11,VI,3
10035,UNISABANA,BOG-CHI,12,VI,6
10036,UNISABANA,BOG-CHI,13,VI,9
10037,UNISABANA,BOG-CHI,14,VI,2
10038,UNISABANA,BOG-CHI,15,VI,4
10039,UNISABANA,BOG-CHI,16,VI,2
10040,UNISABANA,BOG-CHI,17,VI,1
10041,UNISABANA,BOG-CHI,18,VI,4
10042,UNISABANA,BOG-CHI,19,VI,3
10043,UNISABANA,BOG-CHI,20,VI,2
10044,UNISABANA,BOG-CHI,21,VI,1
10045,UNISABANA,BOG-CHI,22,VI,2
10046,UNISABANA,BOG-CHI,0,VII,2
10047,UNISABANA,BOG-CHI,1,VII,3
10048,UNISABANA,BOG-CHI,2,VII,2
10049,UNISABANA,BOG-CHI,3,VII,2
10050,UNISABANA,BOG-CHI,5,VII,3
10051,UNISABANA,BOG-CHI,6,VII,2
10052,UNISABANA,BOG-CHI,7,VII,1
10053,UNISABANA,BOG-CHI,8,VII,9
10054,UNISABANA,BOG-CHI,9,VII,5
10055,UNISABANA,BOG-CHI,10,VII,5
10056,UNISABANA,BOG-CHI,11,VII,3
10057,UNISABANA,BOG-CHI,12,VII,10
10058,UNISABANA,BOG-CHI,13,VII,7
10059,UNISABANA,BOG-CHI,14,VII,9
10060,UNISABANA,BOG-CHI,15,VII,7
10061,UNISABANA,BOG-CHI,16,VII,10
10062,UNISABANA,BOG-CHI,17,VII,1
10063,UNISABANA,BOG-CHI,18,VII,1
10064,UNISABANA,BOG-CHI,20,VII,1
10065,UNISABANA,BOG-CHI,21,VII,2
10066,UNISABANA,BOG-CHI,22,VII,2
10067,UNISABANA,BOG-CHI,23,VII,2
10068,ANDES,BOG-CHI,0,I,158
10069,ANDES,BOG-CHI,1,I,72
10070,ANDES,BOG-CHI,2,I,65
10071,ANDES,BOG-CHI,3,I,111
10072,ANDES,BOG-CHI,4,I,313
10073,ANDES,BOG-CHI,5,I,1244
10074,ANDES,BOG-CHI,6,I,1724
10075,ANDES,BOG-CHI,7,I,1152
10076,ANDES,BOG-CHI,8,I,1798
10077,ANDES,BOG-CHI,9,I,1719
10078,ANDES,BOG-CHI,10,I,1269
10079,ANDES,BOG-CHI,11,I,1806
10080,ANDES,BOG-CHI,12,I,1522
10081,ANDES,BOG-CHI,13,I,1669
10082,ANDES,BOG-CHI,14,I,1694
10083,ANDES,BOG-CHI,15,I,1887
10084,ANDES,BOG-CHI,16,I,1594
10085,ANDES,BOG-CHI,17,I,1474
10086,ANDES,BOG-CHI,18,I,1395
10087,ANDES,BOG-CHI,19,I,1369
10088,ANDES,BOG-CHI,20,I,1196
10089,ANDES,BOG-CHI,21,I,763
10090,ANDES,BOG-CHI,22,I,530
10091,ANDES,BOG-CHI,23,I,299
10092,ANDES,BOG-CHI,0,II,6
10093,ANDES,BOG-CHI,1,II,3
10094,ANDES,BOG-CHI,2,II,4
10095,ANDES,BOG-CHI,3,II,2
10096,ANDES,BOG-CHI,4,II,24
10097,ANDES,BOG-CHI,5,II,130
10098,ANDES,BOG-CHI,6,II,236
10099,ANDES,BOG-CHI,7,II,141
10100,ANDES,BOG-CHI,8,II,168
10101,ANDES,BOG-CHI,9,II,126
10102,ANDES,BOG-CHI,10,II,96
10103,ANDES,BOG-CHI,11,II,128
10104,ANDES,BOG-CHI,12,II,118
10105,ANDES,BOG-CHI,13,II,136
10106,ANDES,BOG-CHI,14,II,110
10107,ANDES,BOG-CHI,15,II,175
10108,ANDES,BOG-CHI,16,II,157
10109,ANDES,BOG-CHI,17,II,148
10110,ANDES,BOG-CHI,18,II,128
10111,ANDES,BOG-CHI,19,II,112
10112,ANDES,BOG-CHI,20,II,75
10113,ANDES,BOG-CHI,21,II,63
10114,ANDES,BOG-CHI,22,II,26
10115,ANDES,BOG-CHI,23,II,10
10116,ANDES,BOG-CHI,0,III,21
10117,ANDES,BOG-CHI,1,III,27
10118,ANDES,BOG-CHI,2,III,18
10119,ANDES,BOG-CHI,3,III,52
10120,ANDES,BOG-CHI,4,III,76
10121,ANDES,BOG-CHI,5,III,106
10122,ANDES,BOG-CHI,6,III,96
10123,ANDES,BOG-CHI,7,III,70
10124,ANDES,BOG-CHI,8,III,130
10125,ANDES,BOG-CHI,9,III,106
10126,ANDES,BOG-CHI,10,III,96
10127,ANDES,BOG-CHI,11,III,150
10128,ANDES,BOG-CHI,12,III,142
10129,ANDES,BOG-CHI,13,III,121
10130,ANDES,BOG-CHI,14,III,78
10131,ANDES,BOG-CHI,15,III,132
10132,ANDES,BOG-CHI,16,III,103
10133,ANDES,BOG-CHI,17,III,91
10134,ANDES,BOG-CHI,18,III,66
10135,ANDES,BOG-CHI,19,III,70
10136,ANDES,BOG-CHI,20,III,48
10137,ANDES,BOG-CHI,21,III,28
10138,ANDES,BOG-CHI,22,III,40
10139,ANDES,BOG-CHI,23,III,31
10140,ANDES,BOG-CHI,0,IV,19
10141,ANDES,BOG-CHI,1,IV,10
10142,ANDES,BOG-CHI,2,IV,17
10143,ANDES,BOG-CHI,3,IV,28
10144,ANDES,BOG-CHI,4,IV,25
10145,ANDES,BOG-CHI,5,IV,53
10146,ANDES,BOG-CHI,6,IV,28
10147,ANDES,BOG-CHI,7,IV,14
10148,ANDES,BOG-CHI,8,IV,33
10149,ANDES,BOG-CHI,9,IV,48
10150,ANDES,BOG-CHI,10,IV,48
10151,ANDES,BOG-CHI,11,IV,67
10152,ANDES,BOG-CHI,12,IV,44
10153,ANDES,BOG-CHI,13,IV,65
10154,ANDES,BOG-CHI,14,IV,34
10155,ANDES,BOG-CHI,15,IV,39
10156,ANDES,BOG-CHI,16,IV,40
10157,ANDES,BOG-CHI,17,IV,38
10158,ANDES,BOG-CHI,18,IV,28
10159,ANDES,BOG-CHI,19,IV,26
10160,ANDES,BOG-CHI,20,IV,18
10161,ANDES,BOG-CHI,21,IV,18
10162,ANDES,BOG-CHI,22,IV,12
10163,ANDES,BOG-CHI,23,IV,14
10164,ANDES,BOG-CHI,0,V,2
10165,ANDES,BOG-CHI,1,V,9
10166,ANDES,BOG-CHI,2,V,5
10167,ANDES,BOG-CHI,3,V,16
10168,ANDES,BOG-CHI,4,V,18
10169,ANDES,BOG-CHI,5,V,31
10170,ANDES,BOG-CHI,6,V,24
10171,ANDES,BOG-CHI,7,V,6
10172,ANDES,BOG-CHI,8,V,23
